82 -6.5460e+00 -8.4568e+00 -9.6275e+00 -5.9872e+00 -9.2977e+00 -7.9446e+00 1.8168e+01 1.9071e+01 1.6272e+01 1.6115e+01 1.8395e+01 1.7198e+01
83 -7.4372e+00 -5.3797e+00 -7.9638e+00 -5.3730e+00 -9.6967e+00 -8.8656e+00 1.7401e+01 1.8709e+01 1.4348e+01 1.2604e+01 1.3805e+01 1.5514e+01
84 -3.7729e+00 -9.1792e+00 -9.7523e+00 -8.2052e+00 -9.5898e+00 -9.3035e+00 1.8407e+01 1.7192e+01 1.3877e+01 1.5128e+01 1.7381e+01 1.7745e+01
85 -8.1710e+00 -7.4766e+00 -9.7546e+00 -9.4230e+00 -9.7527e+00 -9.4234e+00 1.8106e+01 1.7671e+01 1.3287e+01 1.5021e+01 1.5514e+01 1.7920e+01
86 -9.0204e+00 -8.0078e+00 -5.5653e+00 -8.9042e+00 -7.8485e+00 -9.5392e+00 1.7963e+01 1.7770e+01 1.7523e+01 1.9183e+01 1.6994e+01 1.6910e+01
87 -7.1905e+00 -9.4469e+00 -9.7527e+00 -8.8320e+00 -9.4038e+00 -9.1602e+00 1.7139e+01 1.8537e+01 1.4257e+01 1.6727e+01 1.8025e+01 1.5921e+01
88 -8.7909e+00 -7.1958e+00 -7.4844e+00 -8.7697e+00 -9.6057e+00 -9.6342e+00 1.7011e+01 1.8114e+01 1.3645e+01 1.4753e+01 1.9188e+01 1.7755e+01
89 -8.9939e+00 -6.4334e+00 -7.4904e+00 -8.6341e+00 -8.1583e+00 -9.1669e+00 1.7756e+01 1.9329e+01 1.7132e+01 1.4899e+01 1.7116e+01 1.6699e+01
90 -9.6580e+00 -8.2394e+00 -8.6859e+00 -8.7182e+00 -9.3689e+00 -6.3303e+00 1.8910e+01 1.5625e+01 8.5835e+00 1.8024e+01 1.5799e+01 1.6057e+01
91 -8.6201e+00 -9.7545e+00 -9.7535e+00 -7.5878e+00 -9.6560e+00 -9.5727e+00 1.9223e+01 1.8433e+01 1.7222e+01 1.8386e+01 1.8382e+01 1.3272e+01
92 -9.6787e+00 -8.4357e+00 -9.5803e+00 -9.6538e+00 -8.5583e+00 -9.5420e+00 1.9322e+01 1.5408e+01 1.9181e+01 1.2591e+01 1.6926e+01 1.7061e+01
93 -8.1182e+00 -9.4999e+00 -9.6292e+00 -8.4475e+00 -8.9503e+00 -9.7133e+00 1.8962e+01 1.6473e+01 1.4922e+01 1.8398e+01 1.8154e+01 1.5635e+01
